cicle;instance;nclasses;solutionreal;solution;mojo;evalsconsumed;besteval;time;cluster
2;udt-java 56C.odem;56;[-2.5,2.0,-1.5,2.0,0.5,-2.0,2.5,-0.5,-2.5,-1.5,-2.5,-2.5,0.5,1.0,-2.5,0.0,];[0, 9, 2, 9, 6, 1, 10, 4, 0, 2, 0, 0, 6, 7, 0, 5];52.0;20031;18158;6885724 ; [43, 1, 53, 53, 4, 53, 53, 43, 8, 53, 10, 53, 53, 53, 14, 15, 53, 53, 53, 19, 20, 21, 53, 23, 24, 25, 53, 27, 28, 29, 53, 31, 32, 33, 34, 35, 36, 53, 38, 39, 40, 41, 53, 43, 44, 45, 53, 47, 53, 53, 50, 51, 53, 53, 54, 55]
0;udt-java 56C.odem;56;[-2.0,2.0,-0.5,0.0,-2.0,-1.0,0.0,0.0,];[1, 9, 4, 5, 1, 3, 5, 5];94.0;20000;15643;6934192 ; [55, 55, 46, 46, 46, 5, 55, 47, 55, 55, 10, 55, 53, 53, 14, 47, 55, 17, 18, 55, 55, 25, 55, 55, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 55, 38, 46, 40, 41, 42, 43, 54, 45, 46, 47, 55, 55, 50, 51, 52, 53, 54, 55]
1;udt-java 56C.odem;56;[-0.5,1.0,1.5,1.0,-1.0,-0.5,-0.5,-0.5,];[4, 7, 8, 7, 3, 4, 4, 4];80.0;20001;11305;6944004 ; [53, 51, 54, 48, 48, 51, 48, 53, 8, 9, 53, 51, 46, 46, 14, 46, 53, 51, 51, 19, 51, 46, 22, 46, 51, 51, 26, 27, 28, 29, 51, 53, 32, 51, 54, 35, 51, 46, 51, 39, 40, 51, 42, 51, 51, 45, 46, 53, 48, 53, 51, 51, 52, 53, 54, 55]
2;udt-java 56C.odem;56;[-2.5,0.0,0.5,0.0,-1.0,-0.5,0.0,-1.0,-2.5,2.0,-2.0,2.5,1.5,-2.5,];[0, 5, 6, 5, 3, 4, 5, 3, 0, 9, 1, 10, 8, 0];62.0;20001;14099;6920266 ; [37, 24, 8, 3, 4, 5, 6, 7, 8, 9, 53, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 27, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 42, 43, 44, 45, 53, 47, 48, 54, 50, 51, 52, 53, 54, 55]
0;udt-java 56C.odem;56;[0.5,-2.5,0.5,-2.5,2.5,1.5,0.5,0.5,0.5,0.5,];[6, 0, 6, 0, 10, 8, 6, 6, 6, 6];82.0;20019;10479;6946308 ; [5, 43, 2, 3, 29, 5, 6, 7, 43, 9, 10, 39, 43, 13, 40, 15, 16, 17, 33, 19, 20, 21, 22, 23, 24, 25, 27, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 43, 39, 40, 41, 43, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
3;udt-java 56C.odem;56;[-0.5,1.0,-1.5,1.0,2.0,0.5,-2.5,-0.5,0.5,-0.5,-2.0,-2.0,];[4, 7, 2, 7, 9, 6, 0, 4, 6, 4, 1, 1];76.0;20007;15459;6939280 ; [16, 38, 39, 48, 4, 5, 48, 16, 8, 9, 16, 16, 48, 48, 48, 48, 16, 17, 18, 19, 48, 21, 48, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
1;udt-java 56C.odem;56;[-2.0,-2.0,-1.5,0.5,-2.0,0.0,-1.5,-1.5,1.5,2.0,-2.0,0.5,1.0,-1.5,0.5,-2.0,-0.5,0.5,];[1, 1, 2, 6, 1, 5, 2, 2, 8, 9, 1, 6, 7, 2, 6, 1, 4, 6];52.0;20006;17557;6900458 ; [37, 43, 9, 48, 29, 5, 6, 7, 10, 9, 10, 29, 37, 13, 14, 15, 16, 17, 35, 20, 20, 27, 23, 23, 24, 25, 37, 27, 28, 29, 30, 34, 36, 35, 34, 35, 36, 37, 38, 39, 40, 42, 42, 43, 55, 55, 46, 47, 48, 55, 55, 55, 55, 55, 54, 55]
0;udt-java 56C.odem;56;[1.5,-0.5,0.5,-0.5,-2.0,1.5,-2.5,2.5,0.5,2.0,0.5,2.0,-1.5,2.0,];[8, 4, 6, 4, 1, 8, 0, 10, 6, 9, 6, 9, 2, 9];58.0;20009;17939;6947417 ; [53, 53, 39, 52, 4, 5, 39, 43, 8, 9, 52, 39, 53, 15, 52, 15, 16, 17, 43, 19, 20, 21, 22, 23, 43, 53, 39, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 43, 53, 39, 52, 41, 43, 43, 44, 45, 46, 47, 48, 52, 50, 52, 52, 53, 54, 55]
3;udt-java 56C.odem;56;[-1.0,0.0,-0.5,0.0,-1.0,1.5,-2.5,-2.5,-0.5,-1.5,];[3, 5, 4, 5, 3, 8, 0, 0, 4, 2];80.0;20001;8694;6973196 ; [18, 26, 53, 53, 4, 54, 55, 18, 8, 9, 10, 11, 12, 54, 14, 22, 16, 55, 18, 20, 20, 27, 22, 23, 55, 25, 26, 27, 28, 29, 30, 34, 36, 33, 34, 35, 36, 54, 38, 39, 40, 42, 42, 43, 48, 45, 46, 47, 48, 54, 54, 51, 54, 53, 54, 55]
3;udt-java 56C.odem;56;[-0.5,-2.5,2.5,0.0,1.5,0.5,-0.5,0.0,];[4, 0, 10, 5, 8, 6, 4, 5];94.0;20004;11640;6988757 ; [0, 1, 55, 55, 4, 55, 55, 55, 8, 55, 10, 29, 55, 55, 14, 55, 55, 55, 33, 20, 20, 55, 23, 23, 24, 25, 28, 55, 28, 29, 30, 34, 36, 33, 34, 35, 36, 55, 38, 39, 55, 42, 42, 43, 55, 45, 46, 47, 55, 55, 55, 51, 55, 55, 54, 55]
1;udt-java 56C.odem;56;[2.5,1.0,1.5,0.0,-1.0,-2.0,1.5,2.0,1.0,0.5,-2.0,2.0,];[10, 7, 8, 5, 3, 1, 8, 9, 7, 6, 1, 9];66.0;20004;2019;6974391 ; [55, 1, 2, 55, 4, 55, 6, 7, 8, 55, 10, 11, 55, 55, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 55, 27, 28, 29, 30, 34, 32, 33, 34, 35, 36, 55, 38, 39, 40, 41, 42, 55, 44, 45, 46, 47, 55, 55, 50, 51, 52, 55, 54, 55]
3;udt-java 56C.odem;56;[2.0,-0.5,-1.0,0.0,0.0,1.0,2.0,-2.0,1.0,1.0,1.5,0.0,-2.0,2.0,1.5,-1.5,];[9, 4, 3, 5, 5, 7, 9, 1, 7, 7, 8, 5, 1, 9, 8, 2];66.0;20015;6376;6945384 ; [51, 48, 2, 3, 48, 51, 6, 48, 8, 48, 48, 11, 48, 48, 39, 15, 16, 48, 51, 48, 20, 21, 22, 39, 24, 25, 51, 51, 29, 29, 30, 48, 48, 35, 34, 35, 36, 37, 48, 39, 48, 41, 42, 48, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
1;udt-java 56C.odem;56;[-2.5,-2.5,-0.5,-2.5,-1.0,2.5,-1.0,2.0,-1.0,-1.0,-0.5,1.5,1.0,-0.5,];[0, 0, 4, 0, 3, 10, 3, 9, 3, 3, 4, 8, 7, 4];50.0;20026;1820;6963453 ; [48, 1, 2, 3, 4, 42, 6, 7, 8, 48, 10, 11, 48, 42, 14, 15, 16, 17, 48, 19, 20, 21, 22, 48, 24, 25, 48, 48, 48, 48, 30, 31, 32, 48, 34, 48, 36, 48, 48, 48, 40, 41, 42, 48, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
2;javaocr 59C.odem;59;[2.5,0.0,0.5,0.5,-0.5,-1.5,-1.0,-1.0,0.5,-0.5,2.5,-2.0,-1.0,2.5,1.5,2.0,];[10, 5, 6, 6, 4, 2, 3, 3, 6, 4, 10, 1, 3, 10, 8, 9];78.43;20020;7869;7534276 ; [48, 48, 48, 48, 58, 48, 48, 48, 58, 58, 48, 48, 58, 58, 58, 58, 58, 17, 48, 48, 48, 58, 58, 58, 48, 58, 58, 58, 58, 58, 48, 48, 48, 58, 58, 58, 58, 48, 58, 58, 48, 58, 48, 43, 58, 48, 58, 58, 48, 58, 58, 58, 58, 58, 58, 58, 58, 57, 58]
3;javaocr 59C.odem;59;[2.0,-0.5,1.5,-2.0,-2.5,-2.5,-1.0,2.0,-1.0,-2.0,1.0,1.5,1.0,0.0,-1.0,1.0,0.5,-1.5,];[9, 4, 8, 1, 0, 0, 3, 9, 3, 1, 7, 8, 7, 5, 3, 7, 6, 2];74.51;20020;1494;7529146 ; [56, 56, 56, 3, 4, 17, 56, 56, 56, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 56, 56, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 56, 53, 54, 56, 56, 57, 58]
1;javaocr 59C.odem;59;[2.5,-1.0,2.5,-0.5,-1.0,-0.5,-1.5,-0.5,0.5,2.0,-2.5,0.0,0.5,-1.5,2.0,2.0,];[10, 3, 10, 4, 3, 4, 2, 4, 6, 9, 0, 5, 6, 2, 9, 9];72.55;20025;3159;7546175 ; [58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 56, 58, 58]
3;javaocr 59C.odem;59;[2.5,-1.5,1.0,-1.0,-1.0,-1.5,-1.5,-1.5,-1.0,1.0,2.5,-1.5,2.5,0.0,2.0,2.0,];[10, 2, 7, 3, 3, 2, 2, 2, 3, 7, 10, 2, 10, 5, 9, 9];72.55;20013;7117;7553924 ; [56, 56, 56, 58, 56, 22, 56, 56, 8, 58, 56, 11, 12, 58, 14, 15, 16, 58, 18, 58, 58, 21, 22, 23, 58, 25, 58, 27, 28, 29, 30, 31, 32, 33, 58, 35, 36, 58, 38, 58, 58, 58, 58, 58, 44, 58, 46, 58, 58, 58, 58, 58, 56, 58, 58, 56, 56, 58, 58]
1;javaocr 59C.odem;59;[1.5,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-2.0,0.5,0.5,2.5,2.5,-2.5,1.0,2.5,-1.0,];[8, 5, 7, 5, 5, 3, 3, 7, 7, 1, 6, 6, 10, 10, 0, 7, 10, 3];62.75;20011;19313;7566973 ; [1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 37, 37, 37, 38, 39, 40, 41, 45, 45, 44, 45, 46, 47, 48, 49, 50, 51, 53, 53, 54, 56, 56, 57, 58]
3;javaocr 59C.odem;59;[0.5,-0.5,2.0,-0.5,-1.0,-0.5,0.0,1.5,1.0,-1.5,-0.5,-2.0,0.0,2.0,];[6, 4, 9, 4, 3, 4, 5, 8, 7, 2, 4, 1, 5, 9];78.43;20002;2854;7601266 ; [5, 48, 48, 24, 4, 5, 48, 11, 8, 9, 11, 11, 58, 13, 58, 58, 16, 18, 18, 48, 58, 21, 24, 23, 24, 27, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 58, 40, 41, 58, 43, 46, 58, 46, 48, 48, 58, 50, 51, 58, 58, 58, 58, 58, 57, 58]
2;javaocr 59C.odem;59;[-2.0,1.0,-1.0,1.5,-0.5,2.0,1.5,-2.5,-1.0,0.0,-0.5,2.5,-2.0,-2.5,];[1, 7, 3, 8, 4, 9, 8, 0, 3, 5, 4, 10, 1, 0];82.35;20007;8064;7617512 ; [58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 50, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 50, 58, 58, 58, 50, 58, 58, 58, 58, 50, 50, 50, 58, 58, 58, 58, 58, 58, 50, 58, 50, 58, 58, 58, 58, 58, 58, 58, 58]
2;javaocr 59C.odem;59;[0.5,1.0,1.5,0.0,-2.5,-1.5,-2.5,0.0,];[6, 7, 8, 5, 0, 2, 0, 5];94.12;20011;17525;7664972 ; [8, 27, 27, 27, 27, 33, 8, 8, 8, 27, 27, 13, 13, 13, 27, 16, 16, 18, 18, 27, 27, 27, 33, 24, 24, 26, 26, 27, 30, 30, 30, 34, 34, 33, 34, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
0;javaocr 59C.odem;59;[0.0,0.0,2.0,0.0,2.0,-1.0,-2.5,2.5,2.5,2.0,2.5,1.5,];[5, 5, 9, 5, 9, 3, 0, 10, 10, 9, 10, 8];88.24;20003;3579;7654597 ; [58, 58, 58, 58, 58, 58, 33, 33, 33, 20, 49, 49, 58, 58, 49, 49, 16, 58, 58, 46, 20, 46, 46, 46, 46, 39, 39, 33, 39, 39, 33, 58, 58, 33, 34, 39, 39, 37, 38, 39, 40, 41, 58, 58, 46, 58, 46, 58, 58, 49, 50, 51, 58, 53, 54, 56, 56, 58, 58]
0;javaocr 59C.odem;59;[2.5,-2.0,1.5,-2.5,-2.0,2.0,-0.5,-2.5,2.5,2.5,0.0,-1.5,-1.5,1.5,];[10, 1, 8, 0, 1, 9, 4, 0, 10, 10, 5, 2, 2, 8];72.55;20016;12272;7643179 ; [0, 58, 58, 58, 58, 5, 6, 58, 58, 58, 10, 58, 58, 58, 14, 58, 58, 17, 58, 19, 58, 58, 58, 58, 58, 25, 58, 27, 58, 58, 58, 58, 58, 58, 58, 35, 58, 58, 58, 58, 58, 58, 58, 43, 44, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]
0;javaocr 59C.odem;59;[1.5,-0.5,1.0,-1.0,-2.5,2.0,0.0,0.0,0.5,1.5,-0.5,-2.0,0.5,0.0,2.5,0.0,];[8, 4, 7, 3, 0, 9, 5, 5, 6, 8, 4, 1, 6, 5, 10, 5];72.55;20008;1547;7628754 ; [0, 1, 2, 57, 4, 22, 6, 7, 8, 9, 10, 13, 12, 13, 14, 15, 16, 57, 18, 57, 57, 21, 22, 24, 24, 26, 26, 27, 30, 29, 30, 31, 32, 33, 34, 37, 36, 37, 57, 57, 57, 57, 57, 57, 58, 57, 46, 57, 57, 57, 57, 57, 52, 53, 57, 55, 56, 57, 58]
2;javaocr 59C.odem;59;[-1.0,1.5,-1.0,1.0,0.5,2.0,-0.5,-0.5,-1.5,-0.5,0.5,-0.5,];[3, 8, 3, 7, 6, 9, 4, 4, 2, 4, 6, 4];84.31;20017;4783;7675966 ; [17, 17, 5, 58, 57, 5, 6, 7, 58, 58, 10, 11, 12, 58, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 58, 25, 50, 27, 28, 29, 57, 31, 32, 33, 58, 35, 36, 57, 50, 50, 50, 50, 50, 57, 44, 58, 46, 47, 50, 49, 50, 58, 58, 58, 57, 57, 58, 57, 58]
1;javaocr 59C.odem;59;[2.5,0.0,0.0,0.0,1.5,1.0,0.5,0.5,];[10, 5, 5, 5, 8, 7, 6, 6];94.12;20006;11155;7699872 ; [0, 56, 56, 46, 43, 46, 43, 43, 43, 9, 56, 56, 56, 13, 56, 56, 16, 17, 56, 56, 38, 21, 38, 38, 24, 43, 26, 43, 43, 43, 43, 56, 56, 56, 34, 56, 56, 46, 38, 39, 40, 41, 42, 43, 56, 45, 46, 56, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58]
3;javaocr 59C.odem;59;[2.5,-1.0,0.0,0.0,0.5,-2.0,2.5,1.5,-1.0,0.0,0.0,1.0,];[10, 3, 5, 5, 6, 1, 10, 8, 3, 5, 5, 7];88.24;20006;17156;7686821 ; [51, 51, 51, 51, 51, 51, 51, 51, 58, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 58, 51, 58, 51, 51, 51, 58, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 58, 51, 51, 58, 58, 58, 58, 58, 58, 58]
0;javaocr 59C.odem;59;[2.5,-2.0,-2.5,-0.5,2.0,-1.5,-1.5,-1.5,2.0,1.5,-2.5,2.5,0.0,-2.5,0.0,-1.5,-0.5,1.0,];[10, 1, 0, 4, 9, 2, 2, 2, 9, 8, 0, 10, 5, 0, 5, 2, 4, 7];64.71;20007;7820;7655012 ; [58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 50, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 50, 58, 58, 58, 58, 58, 58, 50, 58, 58, 50, 50, 58, 58, 58, 58, 58, 58, 58, 50, 50, 58, 58, 58, 58, 58, 58, 58, 58]
2;javaocr 59C.odem;59;[1.5,-0.5,0.0,0.5,-1.5,-1.0,-2.5,2.0,-2.5,2.5,0.0,2.0,-2.0,2.5,-0.5,2.5,-2.0,2.5,];[8, 4, 5, 6, 2, 3, 0, 9, 0, 10, 5, 9, 1, 10, 4, 10, 1, 10];74.51;20006;297;7654818 ; [0, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58]
1;javaocr 59C.odem;59;[-1.5,-0.5,-2.5,0.5,-2.0,1.0,0.0,-0.5,-1.5,0.5,-2.0,-0.5,];[2, 4, 0, 6, 1, 7, 5, 4, 2, 6, 1, 4];86.27;20011;4669;7713538 ; [0, 57, 58, 57, 58, 57, 58, 58, 58, 58, 13, 13, 13, 13, 16, 16, 16, 17, 58, 57, 58, 58, 58, 24, 24, 26, 26, 30, 30, 30, 30, 58, 58, 58, 58, 37, 58, 37, 47, 39, 40, 41, 58, 58, 58, 58, 58, 47, 58, 57, 50, 51, 58, 53, 54, 58, 58, 57, 58]
2;javaocr 59C.odem;59;[-0.5,0.0,-2.5,0.0,-2.5,-2.5,-2.5,-1.0,0.5,1.5,];[4, 5, 0, 5, 0, 0, 0, 3, 6, 8];98.04;20010;17817;7723067 ; [28, 58, 58, 58, 28, 58, 58, 58, 28, 25, 58, 58, 28, 58, 34, 58, 34, 58, 58, 34, 58, 58, 32, 58, 33, 25, 58, 58, 28, 29, 58, 34, 32, 33, 34, 58, 58, 58, 58, 39, 40, 41, 57, 58, 58, 58, 46, 58, 57, 58, 58, 58, 58, 58, 58, 58, 58, 57, 58]
1;javaocr 59C.odem;59;[2.0,2.0,-1.5,-1.0,-1.0,1.0,2.0,-2.5,2.0,-2.0,0.5,0.5,-2.5,1.5,];[9, 9, 2, 3, 3, 7, 9, 0, 9, 1, 6, 6, 0, 8];76.47;20020;10270;7708116 ; [57, 57, 57, 57, 57, 57, 57, 57, 58, 57, 57, 57, 57, 57, 57, 57, 58, 58, 57, 57, 57, 57, 58, 57, 57, 57, 58, 57, 57, 57, 57, 57, 57, 57, 58, 57, 57, 57, 57, 57, 58, 58, 57, 57, 57, 57, 57, 57, 57, 57, 58, 57, 57, 57, 57, 58, 57, 57, 58]
1;javaocr 59C.odem;59;[2.5,0.5,1.0,0.0,-0.5,2.5,2.0,2.5,0.0,-1.0,];[10, 6, 7, 5, 4, 10, 9, 10, 5, 3];92.16;20008;9341;7746299 ; [0, 27, 27, 27, 24, 5, 8, 8, 8, 24, 27, 13, 13, 13, 27, 16, 16, 17, 27, 27, 27, 24, 27, 24, 24, 26, 26, 27, 30, 30, 30, 34, 34, 34, 34, 47, 47, 47, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 54, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
0;javaocr 59C.odem;59;[-1.0,1.5,-1.5,0.0,-2.0,-2.0,-0.5,0.0,];[3, 8, 2, 5, 1, 1, 4, 5];92.16;20004;10424;7768288 ; [17, 17, 2, 3, 4, 5, 6, 7, 8, 58, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 58, 25, 58, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 58, 38, 50, 50, 50, 50, 58, 44, 55, 46, 47, 50, 49, 50, 55, 55, 55, 58, 55, 56, 58, 58]
3;javaocr 59C.odem;59;[2.0,-0.5,1.5,0.0,0.0,1.5,2.0,0.0,];[9, 4, 8, 5, 5, 8, 9, 5];92.16;20007;4964;7771477 ; [1, 1, 3, 3, 9, 47, 8, 8, 8, 9, 10, 13, 13, 13, 16, 16, 16, 18, 18, 21, 24, 21, 24, 24, 24, 26, 26, 27, 30, 30, 30, 47, 47, 47, 47, 47, 47, 47, 47, 54, 54, 54, 56, 56, 58, 57, 58, 47, 48, 49, 54, 51, 52, 54, 54, 56, 56, 57, 58]
3;javaocr 59C.odem;59;[-2.0,0.5,-1.0,0.0,0.0,0.0,-0.5,-1.5,0.0,-2.5,];[1, 6, 3, 5, 5, 5, 4, 2, 5, 0];92.16;20010;854;7774201 ; [3, 3, 3, 3, 9, 22, 8, 8, 8, 9, 13, 13, 13, 13, 16, 16, 16, 18, 18, 21, 22, 21, 22, 24, 24, 26, 26, 30, 30, 30, 30, 34, 34, 34, 34, 37, 37, 37, 38, 54, 54, 54, 54, 54, 46, 54, 46, 54, 54, 54, 54, 54, 54, 54, 54, 56, 56, 58, 58]
0;javaocr 59C.odem;59;[2.5,1.0,1.0,-0.5,-2.5,-0.5,1.0,1.0,-0.5,-2.0,];[10, 7, 7, 4, 0, 4, 7, 7, 4, 1];88.24;20006;8343;7802061 ; [0, 58, 49, 47, 18, 49, 49, 58, 58, 18, 18, 31, 47, 31, 47, 18, 18, 18, 18, 58, 49, 58, 56, 47, 56, 49, 49, 47, 33, 47, 33, 31, 49, 33, 34, 47, 36, 47, 47, 39, 40, 41, 42, 43, 58, 45, 58, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58]
4;javaocr 59C.odem;59;[2.5,-0.5,0.0,2.0,2.5,2.0,];[10, 4, 5, 9, 10, 9];96.08;20008;657;7763349 ; [8, 49, 49, 49, 9, 22, 8, 8, 8, 9, 13, 13, 13, 13, 16, 16, 16, 18, 18, 26, 26, 26, 22, 26, 26, 26, 26, 30, 30, 30, 30, 47, 47, 47, 47, 47, 47, 47, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 49, 54, 54, 54, 54, 54, 57, 57, 57, 58]
5;javaocr 59C.odem;59;[-2.5,0.5,0.0,-1.5,-2.0,-1.5,];[0, 6, 5, 2, 1, 2];96.08;20012;7357;7644635 ; [0, 57, 57, 57, 57, 5, 8, 8, 8, 57, 13, 13, 13, 13, 16, 16, 16, 17, 57, 57, 57, 57, 57, 57, 57, 57, 57, 30, 30, 30, 30, 37, 37, 37, 37, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
6;udt-java 56C.odem;56;[-2.5,1.5,1.0,-2.0,-1.0,-1.5,];[0, 8, 7, 1, 3, 2];94.0;20010;885;6631879 ; [49, 49, 49, 52, 49, 52, 52, 49, 52, 49, 49, 21, 52, 21, 21, 21, 49, 21, 21, 52, 49, 21, 52, 23, 52, 52, 26, 27, 28, 29, 52, 52, 49, 49, 49, 49, 49, 52, 38, 39, 40, 52, 52, 43, 44, 45, 52, 52, 49, 49, 50, 51, 52, 53, 54, 55]
5;javaocr 59C.odem;59;[2.5,0.0,0.0,0.0,2.5,1.5,0.5,-0.5,];[10, 5, 5, 5, 10, 8, 6, 4];100.0;5533;5533;1990220 ; [17, 57, 57, 57, 57, 17, 17, 17, 17, 57, 13, 13, 13, 13, 16, 16, 16, 17, 57, 57, 26, 57, 24, 24, 24, 26, 26, 30, 30, 30, 30, 37, 37, 37, 37, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
8;udt-java 56C.odem;56;[-0.5,0.0,0.0,-2.5,-1.5,0.0,];[4, 5, 5, 0, 2, 5];100.0;17860;17860;5669358 ; [18, 24, 46, 55, 29, 53, 47, 18, 46, 46, 18, 29, 18, 53, 16, 30, 16, 24, 18, 20, 20, 27, 23, 23, 24, 55, 26, 27, 30, 29, 30, 34, 36, 53, 34, 53, 36, 53, 38, 46, 52, 42, 42, 48, 48, 52, 46, 47, 48, 54, 53, 54, 52, 53, 54, 55]
9;udt-java 56C.odem;56;[0.0,-2.5,2.0,1.5,0.5,-0.5,];[5, 0, 9, 8, 6, 4];94.0;20003;1011;6320609 ; [0, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 47, 54, 18, 54, 54, 54, 47, 54, 47, 47, 26, 54, 54, 54, 47, 47, 47, 47, 45, 47, 45, 54, 38, 39, 54, 47, 45, 47, 47, 45, 47, 47, 48, 49, 50, 51, 54, 54, 54, 55]
4;udt-java 56C.odem;56;[-1.0,-2.0,-1.5,-2.5,-2.5,-1.0,2.0,-2.5,0.0,-2.0,0.5,-2.0,0.5,1.0,-0.5,0.0,];[3, 1, 2, 0, 0, 3, 9, 0, 5, 1, 6, 1, 6, 7, 4, 5];58.0;20020;16092;6217378 ; [48, 53, 48, 48, 4, 48, 48, 7, 48, 48, 10, 48, 48, 48, 14, 15, 48, 48, 53, 19, 20, 21, 48, 53, 24, 25, 53, 27, 28, 53, 48, 31, 32, 53, 34, 53, 36, 53, 53, 53, 40, 41, 48, 48, 44, 48, 48, 48, 48, 49, 50, 51, 53, 53, 54, 55]
4;udt-java 56C.odem;56;[2.0,-0.5,2.5,0.5,-1.0,-1.0,-1.0,1.0,0.0,-1.5,-0.5,2.5,0.5,-1.0,2.5,2.0,2.5,1.5,];[9, 4, 10, 6, 3, 3, 3, 7, 5, 2, 4, 10, 6, 3, 10, 9, 10, 8];52.0;20029;2660;6177166 ; [0, 1, 2, 3, 4, 5, 6, 19, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
5;udt-java 56C.odem;56;[1.5,-2.5,-0.5,1.5,-1.0,2.5,2.0,-1.0,-2.0,2.5,2.5,1.0,0.0,0.0,2.5,-0.5,0.0,1.0,];[8, 0, 4, 8, 3, 10, 9, 3, 1, 10, 10, 7, 5, 5, 10, 4, 5, 7];50.0;20004;5896;6220519 ; [7, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]
